############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 50000
# frequency of the measurement             : 10
# output result after this many measurement: 5000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.125 0 0 0.0198971 -9.88358e-17 -0.00819604 -0.000512123 -0.00451698 0.000793406 -0.00819604 0.000512123 0.00967862 -5.01616e-17 0.00353668 0.00131309 -0.00451698 -0.000793406 0.00353668 -0.00131309 0.0102336 -3.64708e-18
0.125 0 0.125 0.0250451 -4.15816e-20 -0.0051948 0.00131448 0.00827204 0.000964478 -0.0051948 -0.00131448 0.0201231 0 -0.00375241 0.00154821 0.00827204 -0.000964478 -0.00375241 -0.00154821 0.0214071 -4.50256e-20
0.125 0 0.25 0.0328605 7.94409e-20 -0.00116702 0.00129637 0.0171427 0.000105019 -0.00116702 -0.00129637 0.0326017 1.77809e-19 -0.00953577 0.000636895 0.0171427 -0.000105019 -0.00953577 -0.000636895 0.0863794 5.61014e-19
0.125 0 0.375 0.0457576 6.77934e-20 0.000447901 -0.00210507 0.0129231 -0.000170642 0.000447901 0.00210507 0.0432929 5.87831e-20 -0.0071674 -0.000310321 0.0129231 0.000170642 -0.0071674 0.000310321 0.135196 3.62664e-19
0.125 0 0.5 0.052199 -2.59397e-21 -0.00134569 -0.00176359 0.00663791 1.09752e-05 -0.00134569 0.00176359 0.0498616 -8.22263e-21 -0.00400299 5.49883e-05 0.00663791 -1.09752e-05 -0.00400299 -5.49883e-05 0.20039 2.50624e-20
0.125 0 0.625 0.0527946 -1.13766e-19 -0.00567175 0.00086143 -0.00698036 -6.33388e-05 -0.00567175 -0.00086143 0.0456477 -1.27363e-19 0.0048397 -0.000466327 -0.00698036 6.33388e-05 0.0048397 0.000466327 0.21147 -8.7563e-20
0.125 0 0.75 0.0410805 -2.84118e-19 -0.00985393 0.000283088 -0.0236632 -0.000444819 -0.00985393 -0.000283088 0.0287763 -8.11766e-20 0.0134597 0.000231008 -0.0236632 0.000444819 0.0134597 -0.000231008 0.16354 -1.18702e-18
0.125 0 0.875 0.0388648 1.39362e-19 -0.0170888 -6.50338e-05 -0.0317503 -4.31421e-06 -0.0170888 6.50338e-05 0.0190168 9.7272e-20 0.0182918 -1.49851e-05 -0.0317503 4.31421e-06 0.0182918 1.49851e-05 0.074506 1.13041e-19
0.125 0.125 0 0.027938 -1.03485e-19 0.00623926 -0.00157422 -0.00946068 -0.00105048 0.00623926 0.00157422 0.0207096 -1.34361e-19 -0.00538002 0.00160791 -0.00946068 0.00105048 -0.00538002 -0.00160791 0.0229409 9.00513e-20
0.125 0.125 0.125 0.0225455 0 0.00912288 4.20499e-05 0.00690279 -0.000268157 0.00912288 -4.20499e-05 0.011359 1.3797e-19 0.00469076 0.000510216 0.00690279 0.000268157 0.00469076 -0.000510216 0.00705549 0
0.125 0.125 0.25 0.0403094 2.23581e-19 0.0171737 -8.63473e-05 0.0248073 2.31858e-05 0.0171737 8.63473e-05 0.0202151 6.99799e-20 0.0141809 -9.36649e-05 0.0248073 -2.31858e-05 0.0141809 9.36649e-05 0.0705093 2.25841e-19
0.125 0.125 0.375 0.0497816 2.23642e-19 0.0183683 -0.000175814 0.0145902 -0.000382033 0.0183683 0.000175814 0.0286461 9.51726e-20 0.00807658 -0.000419671 0.0145902 0.000382033 0.00807658 0.000419671 0.131125 -2.69327e-19
0.125 0.125 0.5 0.0516727 -2.16802e-20 0.00804061 -0.000236432 0.00456178 0.000603819 0.00804061 0.000236432 0.0421482 -2.51928e-20 0.00260878 -0.000582552 0.00456178 -0.000603819 0.00260878 0.000582552 0.171018 4.58139e-20
0.125 0.125 0.625 0.0673102 -4.41855e-20 0.0034889 -0.00094511 -0.00707618 0.000389386 0.0034889 0.00094511 0.0595139 -1.57455e-20 -0.00450101 5.48687e-05 -0.00707618 -0.000389386 -0.00450101 -5.48687e-05 0.232247 -8.44915e-20
0.125 0.125 0.75 0.0560731 -4.34383e-20 0.00278907 0.000927947 -0.0112459 7.18092e-05 0.00278907 -0.000927947 0.0407002 -2.37932e-20 -0.00703315 -0.000131527 -0.0112459 -7.18092e-05 -0.00703315 0.000131527 0.135186 -2.29016e-19
0.125 0.125 0.875 0.0309821 1.19161e-19 -0.00324938 -0.000298867 -0.0200646 7.62069e-05 -0.00324938 0.000298867 0.0318978 -2.48882e-19 -0.0124019 6.10214e-05 -0.0200646 -7.62069e-05 -0.0124019 -6.10214e-05 0.0927605 6.73919e-20
0.125 0.25 0 0.030278 8.51153e-20 0.0152328 0.000339763 -0.00337857 0.000374032 0.0152328 -0.000339763 0.0672394 1.89861e-19 -0.0203629 0.000354816 -0.00337857 -0.000374032 -0.0203629 -0.000354816 0.0451743 -1.61575e-20
0.125 0.25 0.125 0.0447306 3.02877e-19 0.033226 -0.000314067 0.00923413 6.57018e-05 0.033226 0.000314067 0.0823333 8.8247e-19 -0.0050963 -2.1758e-05 0.00923413 -6.57018e-05 -0.0050963 2.1758e-05 0.0177592 -5.97997e-20
0.125 0.25 0.25 0.0401945 2.04277e-19 0.0195234 0.000615536 0.0130018 -0.000144535 0.0195234 -0.000615536 0.0456277 2.44795e-19 0.0109966 0.000478858 0.0130018 0.000144535 0.0109966 -0.000478858 0.0393331 -4.49903e-20
0.125 0.25 0.375 0.0638658 9.45247e-20 0.0256805 4.92495e-05 0.0127189 -0.000692598 0.0256805 -4.92495e-05 0.0588375 4.08682e-19 0.025855 -0.000198007 0.0127189 0.000692598 0.025855 0.000198007 0.102412 5.25734e-19
0.125 0.25 0.5 0.0849205 3.12089e-20 0.0293622 -0.000363314 0.00283656 -0.000839141 0.0293622 0.000363314 0.0880153 5.31928e-20 0.020303 -0.000460365 0.00283656 0.000839141 0.020303 0.000460365 0.173628 -1.18057e-20
0.125 0.25 0.625 0.0639494 2.95066e-19 0.0275001 -0.000352508 -0.00945522 -0.000158045 0.0275001 0.000352508 0.0929705 4.01133e-19 0.00445855 -0.000733253 -0.00945522 0.000158045 0.00445855 0.000733253 0.186477 6.58189e-20
0.125 0.25 0.75 0.0572267 -7.94409e-20 0.0131326 -0.000392406 -0.0163522 -0.000164825 0.0131326 0.000392406 0.0940793 -1.57256e-19 -0.0141995 -0.000170089 -0.0163522 0.000164825 -0.0141995 0.000170089 0.167983 2.02593e-19
0.125 0.25 0.875 0.0382469 1.24836e-19 0.0119364 0.000282659 -0.0174367 0.000774301 0.0119364 -0.000282659 0.0958053 1.69253e-19 -0.0226587 0.000409555 -0.0174367 -0.000774301 -0.0226587 -0.000409555 0.110381 3.43536e-19
0.125 0.375 0 0.0526534 9.07896e-20 0.0203715 0.00121132 -0.00565287 0.0015691 0.0203715 -0.00121132 0.171396 -4.50277e-18 -0.0612688 -0.000795728 -0.00565287 -0.0015691 -0.0612688 0.000795728 0.0624148 -1.71097e-18
0.125 0.375 0.125 0.0478153 -8.39488e-20 0.0284912 -7.12239e-05 0.00610526 -0.000366098 0.0284912 7.12239e-05 0.168798 -1.46575e-18 -0.0348295 9.77024e-05 0.00610526 0.000366098 -0.0348295 -9.77024e-05 0.0378416 -1.01308e-19
0.125 0.375 0.25 0.064083 3.75934e-19 0.0162458 0.000355536 0.0185276 0.000200348 0.0162458 -0.000355536 0.104053 1.81779e-19 0.0042849 -0.000126077 0.0185276 -0.000200348 0.0042849 0.000126077 0.0517931 2.27942e-19
0.125 0.375 0.375 0.0669257 6.80922e-20 0.0277545 0.000784854 0.0163588 -0.000773002 0.0277545 -0.000784854 0.108516 -1.97806e-19 0.0318617 0.000936081 0.0163588 0.000773002 0.0318617 -0.000936081 0.0870895 -1.80103e-19
0.125 0.375 0.5 0.103523 -8.86617e-20 0.0314802 -0.000997789 -0.00028372 0.000977696 0.0314802 0.000997789 0.132444 -1.37596e-19 0.0453049 0.000212874 -0.00028372 -0.000977696 0.0453049 -0.000212874 0.149893 0
0.125 0.375 0.625 0.0820369 1.03557e-19 0.00664922 -0.000848308 -0.0018578 -0.000591642 0.00664922 0.000848308 0.119829 2.02132e-19 0.044157 -0.000432647 -0.0018578 0.000591642 0.044157 0.000432647 0.166264 1.29907e-19
0.125 0.375 0.75 0.0824545 1.53207e-19 0.00972985 0.000675057 -0.0126992 0.000565742 0.00972985 -0.000675057 0.147066 2.38418e-19 0.00883383 0.00204782 -0.0126992 -0.000565742 0.00883383 -0.00204782 0.147628 1.80475e-19
0.125 0.375 0.875 0.0599456 7.37666e-20 0.0113554 0.00046587 -0.0221709 -0.000616199 0.0113554 -0.00046587 0.163427 -4.10084e-19 -0.03292 0.000597347 -0.0221709 0.000616199 -0.03292 -0.000597347 0.128359 -1.60446e-19
0.125 0.5 0 0.0502771 -1.09666e-19 0.00651133 0.00108133 -0.00912439 0.00158186 0.00651133 -0.00108133 0.22748 -9.77881e-19 -0.0718321 0.000328956 -0.00912439 -0.00158186 -0.0718321 -0.000328956 0.0689133 -3.82718e-19
0.125 0.5 0.125 0.0700519 -4.96945e-20 0.0118679 0.000162447 0.019664 0.000685472 0.0118679 -0.000162447 0.176565 4.70482e-19 -0.0449409 0.000203057 0.019664 -0.000685472 -0.0449409 -0.000203057 0.05827 7.87949e-20
0.125 0.5 0.25 0.0757781 -2.54278e-20 0.015013 -0.000292738 0.0131282 0.000317655 0.015013 0.000292738 0.210773 -1.39919e-19 -0.0137074 0.0011004 0.0131282 -0.000317655 -0.0137074 -0.0011004 0.0748323 -1.12564e-20
0.125 0.5 0.375 0.0837072 1.13487e-20 0.0207179 -0.000980328 0.0181711 -7.46115e-06 0.0207179 0.000980328 0.179315 5.06352e-19 0.0420968 0.000584531 0.0181711 7.46115e-06 0.0420968 -0.000584531 0.0926939 2.36899e-19
0.125 0.5 0.5 0.104103 6.18071e-20 0.00898012 -0.00105551 0.00464527 0.000441304 0.00898012 0.00105551 0.145225 1.10709e-20 0.0482537 -9.18336e-05 0.00464527 -0.000441304 0.0482537 9.18336e-05 0.111686 5.06538e-20
0.125 0.5 0.625 0.0995952 2.87973e-19 0.0171718 8.13244e-05 -0.0226326 0.000552183 0.0171718 -8.13244e-05 0.171105 -4.45676e-19 0.0510711 -0.000607722 -0.0226326 -0.000552183 0.0510711 0.000607722 0.13251 8.06903e-20
0.125 0.5 0.75 0.0942802 7.37666e-20 0.00543042 0.000494953 -0.0280163 -0.000149508 0.00543042 -0.000494953 0.177104 4.11619e-20 0.00481458 0.000495568 -0.0280163 0.000149508 0.00481458 -0.000495568 0.144476 7.0524e-20
0.125 0.5 0.875 0.0700934 -4.70971e-19 -0.00402999 0.000424731 -0.0360265 0.000357313 -0.00402999 -0.000424731 0.173504 7.06162e-20 -0.0176876 2.26446e-05 -0.0360265 -0.000357313 -0.0176876 -2.26446e-05 0.11263 -8.46979e-19
0.125 0.625 0 0.0561027 -9.52783e-20 -0.0102065 -0.000456085 -0.0057562 0.000364482 -0.0102065 0.000456085 0.212964 4.99952e-19 -0.0559245 -0.000273288 -0.0057562 -0.000364482 -0.0559245 0.000273288 0.0639404 1.46333e-19
0.125 0.625 0.125 0.0604561 6.7946e-20 -0.00659341 -0.00021134 0.00637553 -0.000680914 -0.00659341 0.00021134 0.199643 -2.69372e-19 -0.0570427 -0.000435019 0.00637553 0.000680914 -0.0570427 0.000435019 0.0741563 -5.6282e-20
0.125 0.625 0.25 0.0700618 -2.9081e-19 -0.00483843 -0.000379191 0.0187885 -0.000937799 -0.00483843 0.000379191 0.212596 1.54213e-19 -0.0382993 -0.000771998 0.0187885 0.000937799 -0.0382993 0.000771998 0.101594 -3.44459e-19
0.125 0.625 0.375 0.0713033 -4.55721e-20 -0.00282177 -4.17338e-05 0.0211265 -6.0957e-05 -0.00282177 4.17338e-05 0.194343 -2.72608e-19 0.0181418 0.000733697 0.0211265 6.0957e-05 0.0181418 -0.000733697 0.111277 -2.27841e-19
0.125 0.625 0.5 0.124814 2.26974e-20 -0.0083166 -0.00174355 0.0107915 0.0014077 -0.0083166 0.00174355 0.19817 8.6581e-19 0.0534939 -0.00078125 0.0107915 -0.0014077 0.0534939 0.00078125 0.159427 5.19479e-19
0.125 0.625 0.625 0.108872 1.24836e-19 -0.00877077 -0.00105005 -0.00757279 0.0019293 -0.00877077 0.00105005 0.162174 -1.38057e-19 0.0363052 0.000549894 -0.00757279 -0.0019293 0.0363052 -0.000549894 0.136587 7.03194e-20
0.125 0.625 0.75 0.0941417 9.12777e-19 -0.00887668 0.000794041 -0.0234991 -0.00207569 -0.00887668 -0.000794041 0.159143 4.34356e-19 0.0261623 0.000390417 -0.0234991 0.00207569 0.0261623 -0.000390417 0.0968937 1.10313e-18
0.125 0.625 0.875 0.119444 5.4933e-19 -0.010674 0.000806777 -0.0532651 -0.000636619 -0.010674 -0.000806777 0.189863 9.46128e-21 -0.0131152 0.00137343 -0.0532651 0.000636619 -0.0131152 -0.00137343 0.11792 4.72769e-19
0.125 0.75 0 0.043033 -2.42993e-20 -0.0211349 9.95483e-05 -0.00677892 2.67603e-05 -0.0211349 -9.95483e-05 0.129162 4.64131e-19 -0.0262421 0.000223641 -0.00677892 -2.67603e-05 -0.0262421 -0.000223641 0.0324883 1.60404e-19
0.125 0.75 0.125 0.0480281 -4.73824e-19 -0.011603 -0.00293315 0.00962777 -0.00739164 -0.011603 0.00293315 0.132798 -2.22174e-18 -0.0414333 -0.0012095 0.00962777 0.00739164 -0.0414333 0.0012095 0.0581701 -1.26072e-18
0.125 0.75 0.25 0.0691997 -5.85167e-20 -0.00815183 0.00032939 0.00961549 -7.61212e-05 -0.00815183 -0.00032939 0.12457 -2.52513e-19 -0.0256989 0.000255002 0.00961549 7.61212e-05 -0.0256989 -0.000255002 0.101088 -1.91302e-19
0.125 0.75 0.375 0.0719997 -5.67435e-20 -0.0112612 -0.00064235 0.016266 -0.000622054 -0.0112612 0.00064235 0.148414 -2.05231e-19 0.00723778 0.000445215 0.016266 0.000622054 0.00723778 -0.000445215 0.147739 4.55397e-20
0.125 0.75 0.5 0.0903418 -7.66037e-20 -0.0163717 -0.000600566 0.00962613 0.000281915 -0.0163717 0.000600566 0.140532 -3.70724e-19 0.0296164 -0.000334462 0.00962613 -0.000281915 0.0296164 0.000334462 0.175189 1.68265e-19
0.125 0.75 0.625 0.0899355 1.8548e-19 -0.0316086 -0.0002711 0.00158212 -0.000203011 -0.0316086 0.0002711 0.120223 -2.67426e-19 0.0482978 0.000773158 0.00158212 0.000203011 0.0482978 -0.000773158 0.140114 -6.15043e-19
0.125 0.75 0.75 0.0812614 2.47654e-19 -0.0176762 0.000226285 -0.0128565 -0.000555854 -0.0176762 -0.000226285 0.103477 -7.86889e-20 0.0297222 -0.000282351 -0.0128565 0.000555854 0.0297222 0.000282351 0.0824949 -6.75384e-20
0.125 0.75 0.875 0.0653807 2.84501e-19 -0.0368576 -0.000190362 -0.0228199 0.000109137 -0.0368576 0.000190362 0.145546 2.36296e-20 0.0141017 -0.000201093 -0.0228199 -0.000109137 0.0141017 0.000201093 0.0436605 2.02615e-19
0.125 0.875 0 0.0405567 -1.40428e-19 -0.0221377 0.000411932 -0.0106553 -0.000315125 -0.0221377 -0.000411932 0.0651602 -3.2094e-19 -0.0060561 -0.000161738 -0.0106553 0.000315125 -0.0060561 0.000161738 0.0190276 -8.44231e-20
0.125 0.875 0.125 0.0322783 -1.78742e-19 -0.0137604 -0.000110095 0.00542693 -0.000502606 -0.0137604 0.000110095 0.0680044 -8.73925e-19 -0.0214921 0.000308982 0.00542693 0.000502606 -0.0214921 -0.000308982 0.0418672 -3.68892e-19
0.125 0.875 0.25 0.0400197 -1.72004e-19 -0.0093068 4.17592e-05 0.0134481 -2.0901e-05 -0.0093068 -4.17592e-05 0.0838949 -2.85932e-19 -0.0166359 -0.000713711 0.0134481 2.0901e-05 -0.0166359 0.000713711 0.0958651 -4.84656e-19
0.125 0.875 0.375 0.0629826 -7.37666e-20 -0.0140434 0.000801111 0.0153795 -0.000297554 -0.0140434 -0.000801111 0.10605 -1.72094e-19 -0.0120489 -0.000751983 0.0153795 0.000297554 -0.0120489 0.000751983 0.164722 -8.50047e-20
0.125 0.875 0.5 0.067208 -1.26964e-19 -0.00955767 -8.84122e-05 0.00684749 -5.26431e-05 -0.00955767 8.84122e-05 0.0775181 -2.15804e-19 0.00485064 0.00128586 0.00684749 5.26431e-05 0.00485064 -0.00128586 0.186142 3.3922e-20
0.125 0.875 0.625 0.0700606 1.54626e-19 -0.0259247 -0.000227311 -0.00624362 -0.000330541 -0.0259247 0.000227311 0.0730847 3.13677e-19 0.0272154 3.7458e-05 -0.00624362 0.000330541 0.0272154 -3.7458e-05 0.179716 4.42686e-19
0.125 0.875 0.75 0.0581419 2.26974e-20 -0.0189114 0.000728544 -0.0255609 0.000216666 -0.0189114 -0.000728544 0.0631177 -5.15865e-19 0.0338302 -0.000383233 -0.0255609 -0.000216666 0.0338302 0.000383233 0.103916 -5.86392e-19
0.125 0.875 0.875 0.0477247 8.85446e-20 -0.019503 -0.000299341 -0.0136953 2.21791e-05 -0.019503 0.000299341 0.0513556 3.32264e-20 0.0152032 0.000143552 -0.0136953 -2.21791e-05 0.0152032 -0.000143552 0.0402113 4.72769e-19
0.25 0 0 0.0897978 -1.60364e-16 -0.0417458 0.00115399 -0.0268169 -0.00136546 -0.0417458 -0.00115399 0.0421898 -7.51752e-17 0.0139378 -0.00241094 -0.0268169 0.00136546 0.0139378 0.00241094 0.0373246 -1.56689e-17
0.25 0 0.125 0.0784354 -1.27447e-19 -0.0247478 0.000444906 -0.00151595 -0.000526815 -0.0247478 -0.000444906 0.049015 -6.36158e-20 0.000154134 -0.00162037 -0.00151595 0.000526815 0.000154134 0.00162037 0.0229209 8.44231e-21
0.25 0 0.25 0.0655857 -1.78219e-20 -0.0131188 0.000752422 0.0173279 0.000513997 -0.0131188 -0.000752422 0.0587016 -1.67952e-20 -0.00441024 0.00129203 0.0173279 -0.000513997 -0.00441024 -0.00129203 0.0635916 2.61492e-20
0.25 0 0.375 0.0866511 2.35908e-19 -0.0167644 -0.00592256 0.0496149 -0.00156351 -0.0167644 0.00592256 0.06618 7.16594e-19 -0.0289044 -0.00415397 0.0496149 0.00156351 -0.0289044 0.00415397 0.149795 5.62377e-19
0.25 0 0.5 0.108016 -1.85048e-19 -0.0207646 2.58272e-06 0.0209209 -0.00117123 -0.0207646 -2.58272e-06 0.0827945 -2.23236e-19 -0.0125672 0.000505571 0.0209209 0.00117123 -0.0125672 -0.000505571 0.178677 -4.16745e-20
0.25 0 0.625 0.112207 4.59789e-19 -0.0331434 0.000302738 0.00256845 -0.000854638 -0.0331434 -0.000302738 0.0711775 3.16309e-19 -0.0016563 -0.00026583 0.00256845 0.000854638 -0.0016563 0.00026583 0.212581 -7.22633e-20
0.25 0 0.75 0.10726 -1.75385e-19 -0.0376099 0.000197491 -0.028766 -0.000480802 -0.0376099 -0.000197491 0.0608234 -1.25964e-19 0.016457 0.000210898 -0.028766 0.000480802 0.016457 -0.000210898 0.150957 -1.30327e-19
0.25 0 0.875 0.0918702 2.66639e-19 -0.0397271 7.3123e-05 -0.0363835 -8.84398e-05 -0.0397271 -7.3123e-05 0.0458413 1.56755e-19 0.0205627 0.000156381 -0.0363835 8.84398e-05 0.0205627 -0.000156381 0.0744055 -6.38103e-20
0.25 0.125 0 0.0741374 -1.58268e-18 -0.00998622 -0.000215388 -0.026597 0.000182514 -0.00998622 0.000215388 0.0263085 -1.56755e-19 0.00733733 -6.96259e-07 -0.026597 -0.000182514 0.00733733 6.96259e-07 0.0385838 -7.48207e-19
0.25 0.125 0.125 0.077534 1.45939e-21 -5.46966e-05 -0.000164369 -0.000105494 -4.14248e-05 -5.46966e-05 0.000164369 0.0272804 -2.47829e-20 0.0116888 -0.000102028 -0.000105494 4.14248e-05 0.0116888 0.000102028 0.0188798 -1.08827e-20
0.25 0.125 0.25 0.0595068 -1.61384e-19 0.005829 -0.000275993 0.0141793 0.000152199 0.005829 0.000275993 0.031146 7.83774e-20 0.0033089 -0.000627496 0.0141793 -0.000152199 0.0033089 0.000627496 0.0391326 -1.19635e-19
0.25 0.125 0.375 0.0864622 -3.48811e-19 0.0171606 0.000341648 0.0199617 0.000416509 0.0171606 -0.000341648 0.0420631 -2.01542e-19 -0.0045327 0.000214501 0.0199617 -0.000416509 -0.0045327 -0.000214501 0.100049 1.88157e-19
0.25 0.125 0.5 0.0988366 -1.85497e-19 0.0107538 0.000275342 0.0261174 0.000805686 0.0107538 -0.000275342 0.054227 3.56897e-20 -0.00850684 -0.000136328 0.0261174 -0.000805686 -0.00850684 0.000136328 0.188392 -3.05772e-19
0.25 0.125 0.625 0.124682 -1.35256e-21 -0.00037973 0.000759378 -0.000824957 -0.00113617 -0.00037973 -0.000759378 0.0702218 1.95944e-20 -0.00958308 0.000232639 -0.000824957 0.00113617 -0.00958308 -0.000232639 0.19094 4.28321e-20
0.25 0.125 0.75 0.0846111 1.88626e-20 -0.0052877 0.000454517 -0.0230214 -1.49691e-05 -0.0052877 -0.000454517 0.0580926 3.1141e-20 -0.0050341 -5.75641e-05 -0.0230214 1.49691e-05 -0.0050341 5.75641e-05 0.159276 5.71245e-20
0.25 0.125 0.875 0.07963 8.51153e-21 -0.013746 0.000161449 -0.0272804 5.59508e-05 -0.013746 -0.000161449 0.038901 5.59839e-21 -0.00115393 -0.000325697 -0.0272804 -5.59508e-05 -0.00115393 0.000325697 0.0974711 7.68907e-20
0.25 0.25 0 0.069096 -5.53858e-19 0.0141588 0.00343031 -0.0181467 0.0020319 0.0141588 -0.00343031 0.0538076 -4.47871e-19 -0.00887307 -0.00364477 -0.0181467 -0.0020319 -0.00887307 0.00364477 0.0627992 2.92416e-19
0.25 0.25 0.125 0.0655091 4.73398e-19 0.0203832 0.000288373 0.00145388 0.000125979 0.0203832 -0.000288373 0.0415542 2.87078e-19 -0.000315311 -0.000147409 0.00145388 -0.000125979 -0.000315311 0.000147409 0.02835 1.72364e-20
0.25 0.25 0.25 0.0869681 6.89409e-19 0.0374403 -0.000472576 0.0270521 0.00014582 0.0374403 0.000472576 0.041253 7.72259e-20 0.0174289 8.74361e-05 0.0270521 -0.00014582 0.0174289 -8.74361e-05 0.0284989 7.14782e-19
0.25 0.25 0.375 0.108579 2.93074e-19 0.048029 2.45811e-05 0.0494835 -0.000369234 0.048029 -2.45811e-05 0.0524277 3.05112e-19 0.0284966 5.77141e-05 0.0494835 0.000369234 0.0284966 -5.77141e-05 0.0796676 -2.76967e-19
0.25 0.25 0.5 0.0870208 -2.45304e-19 0.0281577 0.000268087 0.0276848 -3.16045e-05 0.0281577 -0.000268087 0.054663 -2.18337e-19 0.0158662 0.000256272 0.0276848 3.16045e-05 0.0158662 -0.000256272 0.127855 1.02425e-19
0.25 0.25 0.625 0.109304 1.6755e-19 0.0279483 -0.000152749 -0.000848397 0.000841632 0.0279483 0.000152749 0.0749134 1.09868e-19 -0.000744073 0.000617166 -0.000848397 -0.000841632 -0.000744073 -0.000617166 0.181092 -1.12372e-20
0.25 0.25 0.75 0.103821 -2.57135e-19 0.0251393 0.000415177 -0.0325307 0.00128715 0.0251393 -0.000415177 0.0737291 9.09738e-20 -0.018564 0.00013156 -0.0325307 -0.00128715 -0.018564 -0.00013156 0.209864 -4.82934e-19
0.25 0.25 0.875 0.0851764 4.49856e-19 0.022568 0.00319371 -0.0257849 0.000487432 0.022568 -0.00319371 0.0682849 1.56755e-19 -0.0116862 -0.0014896 -0.0257849 -0.000487432 -0.0116862 0.0014896 0.12575 3.96319e-19
0.25 0.375 0 0.0846258 0 0.0249455 -0.00372587 -0.0219547 -0.00428662 0.0249455 0.00372587 0.106806 3.83236e-19 -0.029999 0.00264176 -0.0219547 0.00428662 -0.029999 -0.00264176 0.0893099 9.00513e-20
0.25 0.375 0.125 0.086248 -9.30752e-20 0.031757 0.00010264 0.00524625 -0.000124069 0.031757 -0.00010264 0.096524 1.68728e-19 -0.0221115 -3.67816e-05 0.00524625 0.000124069 -0.0221115 3.67816e-05 0.0495361 3.37692e-20
0.25 0.375 0.25 0.105801 4.98562e-19 0.0535894 -0.000136252 0.028901 -7.75012e-06 0.0535894 0.000136252 0.0945715 2.25408e-19 0.0093304 -8.37227e-05 0.028901 7.75012e-06 0.0093304 8.37227e-05 0.0406075 1.18544e-19
0.25 0.375 0.375 0.0966077 -2.32011e-19 0.0445842 0.000617113 0.0321453 -0.00139283 0.0445842 -0.000617113 0.0770183 3.30948e-19 0.0212395 0.00133136 0.0321453 0.00139283 0.0212395 -0.00133136 0.0632411 0
0.25 0.375 0.5 0.110234 3.47619e-19 0.0441922 -9.73876e-05 0.00904086 0.000357712 0.0441922 9.73876e-05 0.0777354 -1.34361e-19 0.0299282 0.000674575 0.00904086 -0.000357712 0.0299282 -0.000674575 0.115599 -5.72156e-19
0.25 0.375 0.625 0.132723 -8.63516e-20 0.0348596 -0.00105921 -0.000726471 -0.00628442 0.0348596 0.00105921 0.118748 -1.90345e-19 0.0175566 -0.00387958 -0.000726471 0.00628442 0.0175566 0.00387958 0.154432 -2.24151e-19
0.25 0.375 0.75 0.11301 -3.90112e-19 0.0299245 8.04035e-05 -0.0293175 -0.000897192 0.0299245 -8.04035e-05 0.114412 -2.75935e-19 -0.00792508 0.000462166 -0.0293175 0.000897192 -0.00792508 -0.000462166 0.168908 -1.67588e-19
0.25 0.375 0.875 0.108459 -1.98602e-19 0.0172501 -8.5133e-06 -0.0263432 3.2712e-05 0.0172501 8.5133e-06 0.128734 -1.88896e-19 -0.0149961 -0.000570542 -0.0263432 -3.2712e-05 -0.0149961 0.000570542 0.138909 -2.66991e-19
0.25 0.5 0 0.115686 -3.72463e-19 0.00428228 0.000154971 -0.0367842 0.000736944 0.00428228 -0.000154971 0.159111 -1.61131e-19 -0.0367889 -0.000473651 -0.0367842 -0.000736944 -0.0367889 0.000473651 0.0950826 -4.05231e-19
0.25 0.5 0.125 0.0777218 -5.31242e-20 0.0289429 -3.12136e-05 -0.00483407 0.000244436 0.0289429 3.12136e-05 0.151874 -2.34589e-19 -0.042491 0.000179153 -0.00483407 -0.000244436 -0.042491 -0.000179153 0.0656914 -8.72372e-20
0.25 0.5 0.25 0.0884836 8.54726e-19 0.0309664 -0.00117325 0.0206188 0.000212697 0.0309664 0.00117325 0.124772 6.53763e-19 -0.0121712 0.00110712 0.0206188 -0.000212697 -0.0121712 -0.00110712 0.0534726 2.58897e-19
0.25 0.5 0.375 0.118744 -3.47204e-19 0.0306348 3.45658e-05 0.0320624 -0.000733489 0.0306348 -3.45658e-05 0.130674 -2.74507e-19 0.0154953 0.000391 0.0320624 0.000733489 0.0154953 -0.000391 0.081345 -4.39e-19
0.25 0.5 0.5 0.134271 5.60221e-19 0.0341014 -0.00039157 0.0239632 -0.000940066 0.0341014 0.00039157 0.131237 2.52459e-19 0.0458625 -0.000527086 0.0239632 0.000940066 0.0458625 0.000527086 0.0988644 3.15179e-19
0.25 0.5 0.625 0.13732 2.88131e-20 0.0241792 -0.000167799 -0.00551395 0.000580249 0.0241792 0.000167799 0.13676 -1.47267e-20 0.040954 0.000711261 -0.00551395 -0.000580249 0.040954 -0.000711261 0.130854 3.93974e-20
0.25 0.5 0.75 0.130309 -7.71712e-19 0.00507283 -0.00495557 -0.0324952 -0.00301116 0.00507283 0.00495557 0.150437 2.70957e-19 0.031379 -0.00513611 -0.0324952 0.00301116 0.031379 0.00513611 0.162502 -4.41222e-19
