   1412  1          23.232 -28.638   0.000 
   1413  2          20.720 -34.439   0.000 
   1414  2          23.232 -30.089   0.000 
   1415  1          23.232 -32.989   0.000 
   1416  1          25.744 -28.638   0.000 
   1417  2          23.232 -34.439   0.000 
   1418  2          20.720 -30.089   0.000 
   1419  1          24.488 -30.814   0.000 
   1420  1          21.976 -26.463   0.000 
   1421  2          24.488 -32.264   0.000 
   1422  2          21.976 -27.913   0.000 
   1423  1          21.976 -30.814   0.000 
   1424  1          24.488 -26.463   0.000 
   1425  2          21.976 -32.264   0.000 
   1426  2          24.488 -27.913   0.000 
   1427  1          30.767 -32.989   0.000 
   1428  1          28.255 -28.638   0.000 
   1429  2          25.744 -34.439   0.000 
   1430  2          28.255 -30.089   0.000 
   1431  1          28.255 -32.989   0.000 
   1432  1          30.767 -28.638   0.000 
   1433  2          28.255 -34.439   0.000 
   1434  2          25.744 -30.089   0.000 
   1435  1          29.511 -30.814   0.000 
   1436  1          26.999 -26.463   0.000 
   1437  2          29.511 -32.264   0.000 
   1438  2          26.999 -27.913   0.000 
   1439  1          26.999 -30.814   0.000 
   1440  1          29.511 -26.463   0.000 
   1441  2          26.999 -32.264   0.000 
   1442  2          29.511 -27.913   0.000 
   1443  1          35.790 -32.989   0.000 
   1444  1          33.278 -28.638   0.000 
   1445  2          30.767 -34.439   0.000 
   1446  2          33.278 -30.089   0.000 
   1447  1          33.278 -32.989   0.000 
   1448  1          35.790 -28.638   0.000 
   1449  2          33.278 -34.439   0.000 
   1450  2          30.767 -30.089   0.000 
   1451  1          34.534 -30.814   0.000 
   1452  1          32.023 -26.463   0.000 
   1453  2          34.534 -32.264   0.000 
   1454  2          32.023 -27.913   0.000 
   1455  1          32.023 -30.814   0.000 
   1456  1          34.534 -26.463   0.000 
   1457  2          32.023 -32.264   0.000 
   1458  2          34.534 -27.913   0.000 
   1459  1          40.813 -32.989   0.000 
   1460  1          38.302 -28.638   0.000 
   1461  2          35.790 -34.439   0.000 
   1462  2          38.302 -30.089   0.000 
   1463  1          38.302 -32.989   0.000 
   1464  1          40.813 -28.638   0.000 
   1465  2          38.302 -34.439   0.000 
   1466  2          35.790 -30.089   0.000 
   1467  1          39.557 -30.814   0.000 
   1468  1          37.046 -26.463   0.000 
   1469  2          39.557 -32.264   0.000 
   1470  2          37.046 -27.913   0.000 
   1471  1          37.046 -30.814   0.000 
   1472  1          39.557 -26.463   0.000 
   1473  2          37.046 -32.264   0.000 
   1474  2          39.557 -27.913   0.000 
   1475  1          45.836 -32.989   0.000 
   1476  1          43.325 -28.638   0.000 
   1477  2          40.813 -34.439   0.000 
   1478  2          43.325 -30.089   0.000 
   1479  1          43.325 -32.989   0.000 
   1480  1          45.836 -28.638   0.000 
   1481  2          43.325 -34.439   0.000 
   1482  2          40.813 -30.089   0.000 
   1483  1          44.580 -30.814   0.000 
   1484  1          42.069 -26.463   0.000 
   1485  2          44.580 -32.264   0.000 
   1486  2          42.069 -27.913   0.000 
   1487  1          42.069 -30.814   0.000 
   1488  1          44.580 -26.463   0.000 
   1489  2          42.069 -32.264   0.000 
   1490  2          44.580 -27.913   0.000 
   1491  1          50.859 -32.989   0.000 
   1492  1          48.348 -28.638   0.000 
   1493  2          45.836 -34.439   0.000 
   1494  2          48.348 -30.089   0.000 
   1495  1          48.348 -32.989   0.000 
   1496  1          50.859 -28.638   0.000 
   1497  2          48.348 -34.439   0.000 
   1498  2          45.836 -30.089   0.000 
   1499  1          49.604 -30.814   0.000 
   1500  1          47.092 -26.463   0.000 
   1501  2          49.604 -32.264   0.000 
   1502  2          47.092 -27.913   0.000 
   1503  1          47.092 -30.814   0.000 
   1504  1          49.604 -26.463   0.000 
   1505  2          47.092 -32.264   0.000 
   1506  2          49.604 -27.913   0.000 
   1507  1          55.883 -32.989   0.000 
   1508  1          53.371 -28.638   0.000 
   1509  2          50.859 -34.439   0.000 
   1510  2          53.371 -30.089   0.000 
   1511  1          53.371 -32.989   0.000 
   1512  1          55.883 -28.638   0.000 
   1513  2          53.371 -34.439   0.000 
   1514  2          50.859 -30.089   0.000 
   1515  1          54.627 -30.814   0.000 
   1516  1          52.115 -26.463   0.000 
   1517  2          54.627 -32.264   0.000 
   1518  2          52.115 -27.913   0.000 
   1519  1          52.115 -30.814   0.000 
   1520  1          54.627 -26.463   0.000 
   1521  2          52.115 -32.264   0.000 
   1522  2          54.627 -27.913   0.000 
   1523  1          58.394 -28.638   0.000 
   1524  2          55.883 -34.439   0.000 
   1525  2          58.394 -30.089   0.000 
   1526  1          58.394 -32.989   0.000 
   1527  2          58.394 -34.439   0.000 
   1528  2          55.883 -30.089   0.000 
   1529  1          59.650 -30.814   0.000 
   1530  1          57.138 -26.463   0.000 
   1531  2          59.650 -32.264   0.000 
   1532  2          57.138 -27.913   0.000 
   1533  1          57.138 -30.814   0.000 
   1534  1          59.650 -26.463   0.000 
   1535  2          57.138 -32.264   0.000 
   1536  2          59.650 -27.913   0.000 
   1537  1         -59.651 -24.288   0.000 
   1538  1         -59.651 -19.938   0.000 
   1539  1         -54.627 -24.288   0.000 
   1540  1         -57.139 -19.938   0.000 
   1541  2         -59.651 -25.738   0.000 
   1542  2         -57.139 -21.388   0.000 
   1543  1         -57.139 -24.288   0.000 
   1544  1         -54.627 -19.938   0.000 
   1545  2         -57.139 -25.738   0.000 
   1546  2         -59.651 -21.388   0.000 
   1547  1         -55.883 -22.113   0.000 
   1548  1         -58.395 -17.763   0.000 
   1549  2         -55.883 -23.563   0.000 
   1550  2         -58.395 -19.213   0.000 
   1551  1         -58.395 -22.113   0.000 
   1552  1         -55.883 -17.763   0.000 
   1553  2         -58.395 -23.563   0.000 
   1554  2         -55.883 -19.213   0.000 
   1555  1         -49.604 -24.288   0.000 
   1556  1         -52.116 -19.938   0.000 
   1557  2         -54.627 -25.738   0.000 
   1558  2         -52.116 -21.388   0.000 
   1559  1         -52.116 -24.288   0.000 
   1560  1         -49.604 -19.938   0.000 
   1561  2         -52.116 -25.738   0.000 
   1562  2         -54.627 -21.388   0.000 
   1563  1         -50.860 -22.113   0.000 
   1564  1         -53.372 -17.763   0.000 
   1565  2         -50.860 -23.563   0.000 
   1566  2         -53.372 -19.213   0.000 
   1567  1         -53.372 -22.113   0.000 
   1568  1         -50.860 -17.763   0.000 
   1569  2         -53.372 -23.563   0.000 
   1570  2         -50.860 -19.213   0.000 
   1571  1         -44.581 -24.288   0.000 
   1572  1         -47.093 -19.938   0.000 
   1573  2         -49.604 -25.738   0.000 
   1574  2         -47.093 -21.388   0.000 
   1575  1         -47.093 -24.288   0.000 
   1576  1         -44.581 -19.938   0.000 
   1577  2         -47.093 -25.738   0.000 
   1578  2         -49.604 -21.388   0.000 
   1579  1         -45.837 -22.113   0.000 
   1580  1         -48.348 -17.763   0.000 
   1581  2         -45.837 -23.563   0.000 
   1582  2         -48.348 -19.213   0.000 
   1583  1         -48.348 -22.113   0.000 
   1584  1         -45.837 -17.763   0.000 
   1585  2         -48.348 -23.563   0.000 
   1586  2         -45.837 -19.213   0.000 
   1587  1         -39.558 -24.288   0.000 
   1588  1         -42.069 -19.938   0.000 
   1589  2         -44.581 -25.738   0.000 
   1590  2         -42.069 -21.388   0.000 
   1591  1         -42.069 -24.288   0.000 
   1592  1         -39.558 -19.938   0.000 
   1593  2         -42.069 -25.738   0.000 
   1594  2         -44.581 -21.388   0.000 
   1595  1         -40.814 -22.113   0.000 
   1596  1         -43.325 -17.763   0.000 
   1597  2         -40.814 -23.563   0.000 
   1598  2         -43.325 -19.213   0.000 
   1599  1         -43.325 -22.113   0.000 
   1600  1         -40.814 -17.763   0.000 
   1601  2         -43.325 -23.563   0.000 
   1602  2         -40.814 -19.213   0.000 
   1603  1         -34.535 -24.288   0.000 
   1604  1         -37.046 -19.938   0.000 
   1605  2         -39.558 -25.738   0.000 
   1606  2         -37.046 -21.388   0.000 
   1607  1         -37.046 -24.288   0.000 
   1608  1         -34.535 -19.938   0.000 
   1609  2         -37.046 -25.738   0.000 
   1610  2         -39.558 -21.388   0.000 
   1611  1         -35.790 -22.113   0.000 
   1612  1         -38.302 -17.763   0.000 
   1613  2         -35.790 -23.563   0.000 
   1614  2         -38.302 -19.213   0.000 
   1615  1         -38.302 -22.113   0.000 
   1616  1         -35.790 -17.763   0.000 
   1617  2         -38.302 -23.563   0.000 
   1618  2         -35.790 -19.213   0.000 
   1619  1         -29.512 -24.288   0.000 
   1620  1         -32.023 -19.938   0.000 
   1621  2         -34.535 -25.738   0.000 
   1622  2         -32.023 -21.388   0.000 
   1623  1         -32.023 -24.288   0.000 
   1624  1         -29.512 -19.938   0.000 
   1625  2         -32.023 -25.738   0.000 
   1626  2         -34.535 -21.388   0.000 
   1627  1         -30.767 -22.113   0.000 
   1628  1         -33.279 -17.763   0.000 
   1629  2         -30.767 -23.563   0.000 
   1630  2         -33.279 -19.213   0.000 
   1631  1         -33.279 -22.113   0.000 
   1632  1         -30.767 -17.763   0.000 
   1633  2         -33.279 -23.563   0.000 
   1634  2         -30.767 -19.213   0.000 
   1635  1         -24.488 -24.288   0.000 
   1636  1         -27.000 -19.938   0.000 
   1637  2         -29.512 -25.738   0.000 
   1638  2         -27.000 -21.388   0.000 
   1639  1         -27.000 -24.288   0.000 
   1640  1         -24.488 -19.938   0.000 
   1641  2         -27.000 -25.738   0.000 
   1642  2         -29.512 -21.388   0.000 
   1643  1         -25.744 -22.113   0.000 
   1644  1         -28.256 -17.763   0.000 
   1645  2         -25.744 -23.563   0.000 
   1646  2         -28.256 -19.213   0.000 
   1647  1         -28.256 -22.113   0.000 
   1648  1         -25.744 -17.763   0.000 
   1649  2         -28.256 -23.563   0.000 
   1650  2         -25.744 -19.213   0.000 
   1651  1         -19.465 -24.288   0.000 
   1652  1         -21.977 -19.938   0.000 
   1653  2         -24.488 -25.738   0.000 
   1654  2         -21.977 -21.388   0.000 
   1655  1         -21.977 -24.288   0.000 
   1656  1         -19.465 -19.938   0.000 
   1657  2         -21.977 -25.738   0.000 
   1658  2         -24.488 -21.388   0.000 
   1659  1         -20.721 -22.113   0.000 
   1660  1         -23.233 -17.763   0.000 
   1661  2         -20.721 -23.563   0.000 
   1662  2         -23.233 -19.213   0.000 
   1663  1         -23.233 -22.113   0.000 
   1664  1         -20.721 -17.763   0.000 
   1665  2         -23.233 -23.563   0.000 
   1666  2         -20.721 -19.213   0.000 
   1667  1         -14.442 -24.288   0.000 
   1668  1         -16.954 -19.938   0.000 
   1669  2         -19.465 -25.738   0.000 
   1670  2         -16.954 -21.388   0.000 
   1671  1         -16.954 -24.288   0.000 
   1672  1         -14.442 -19.938   0.000 
   1673  2         -16.954 -25.738   0.000 
   1674  2         -19.465 -21.388   0.000 
   1675  1         -15.698 -22.113   0.000 
   1676  1         -18.209 -17.763   0.000 
   1677  2         -15.698 -23.563   0.000 
   1678  2         -18.209 -19.213   0.000 
   1679  1         -18.209 -22.113   0.000 
   1680  1         -15.698 -17.763   0.000 
   1681  2         -18.209 -23.563   0.000 
   1682  2         -15.698 -19.213   0.000 
   1683  1          -9.419 -24.288   0.000 
   1684  1         -11.930 -19.938   0.000 
   1685  2         -14.442 -25.738   0.000 
   1686  2         -11.930 -21.388   0.000 
   1687  1         -11.930 -24.288   0.000 
   1688  1          -9.419 -19.938   0.000 
   1689  2         -11.930 -25.738   0.000 
   1690  2         -14.442 -21.388   0.000 
   1691  1         -10.675 -22.113   0.000 
   1692  1         -13.186 -17.763   0.000 
   1693  2         -10.675 -23.563   0.000 
   1694  2         -13.186 -19.213   0.000 
   1695  1         -13.186 -22.113   0.000 
   1696  1         -10.675 -17.763   0.000 
   1697  2         -13.186 -23.563   0.000 
   1698  2         -10.675 -19.213   0.000 
   1699  1          -4.396 -24.288   0.000 
   1700  1          -6.907 -19.938   0.000 
   1701  2          -9.419 -25.738   0.000 
   1702  2          -6.907 -21.388   0.000 
   1703  1          -6.907 -24.288   0.000 
   1704  1          -4.396 -19.938   0.000 
   1705  2          -6.907 -25.738   0.000 
   1706  2          -9.419 -21.388   0.000 
   1707  1          -5.651 -22.113   0.000 
   1708  1          -8.163 -17.763   0.000 
   1709  2          -5.651 -23.563   0.000 
   1710  2          -8.163 -19.213   0.000 
   1711  1          -8.163 -22.113   0.000 
   1712  1          -5.651 -17.763   0.000 
   1713  2          -8.163 -23.563   0.000 
   1714  2          -5.651 -19.213   0.000 
   1715  1           0.628 -24.288   0.000 
   1716  1          -1.884 -19.938   0.000 
   1717  2          -4.396 -25.738   0.000 
   1718  2          -1.884 -21.388   0.000 
   1719  1          -1.884 -24.288   0.000 
   1720  1           0.628 -19.938   0.000 
   1721  2          -1.884 -25.738   0.000 
   1722  2          -4.396 -21.388   0.000 
   1723  1          -0.628 -22.113   0.000 
   1724  1          -3.140 -17.763   0.000 
   1725  2          -0.628 -23.563   0.000 
   1726  2          -3.140 -19.213   0.000 
   1727  1          -3.140 -22.113   0.000 
   1728  1          -0.628 -17.763   0.000 
   1729  2          -3.140 -23.563   0.000 
   1730  2          -0.628 -19.213   0.000 
   1731  1           5.651 -24.288   0.000 
   1732  1           3.139 -19.938   0.000 
   1733  2           0.628 -25.738   0.000 
   1734  2           3.139 -21.388   0.000 
   1735  1           3.139 -24.288   0.000 
   1736  1           5.651 -19.938   0.000 
   1737  2           3.139 -25.738   0.000 
   1738  2           0.628 -21.388   0.000 
   1739  1           4.395 -22.113   0.000 
   1740  1           1.883 -17.763   0.000 
   1741  2           4.395 -23.563   0.000 
   1742  2           1.883 -19.213   0.000 
   1743  1           1.883 -22.113   0.000 
   1744  1           4.395 -17.763   0.000 
   1745  2           1.883 -23.563   0.000 
   1746  2           4.395 -19.213   0.000 
   1747  1          10.674 -24.288   0.000 
   1748  1           8.162 -19.938   0.000 
   1749  2           5.651 -25.738   0.000 
   1750  2           8.162 -21.388   0.000 
   1751  1           8.162 -24.288   0.000 
   1752  1          10.674 -19.938   0.000 
   1753  2           8.162 -25.738   0.000 
   1754  2           5.651 -21.388   0.000 
   1755  1           9.418 -22.113   0.000 
   1756  1           6.907 -17.763   0.000 
   1757  2           9.418 -23.563   0.000 
   1758  2           6.907 -19.213   0.000 
   1759  1           6.907 -22.113   0.000 
   1760  1           9.418 -17.763   0.000 
   1761  2           6.907 -23.563   0.000 
   1762  2           9.418 -19.213   0.000 
   1763  1          15.697 -24.288   0.000 
   1764  1          13.186 -19.938   0.000 
   1765  2          10.674 -25.738   0.000 
   1766  2          13.186 -21.388   0.000 
   1767  1          13.186 -24.288   0.000 
   1768  1          15.697 -19.938   0.000 
   1769  2          13.186 -25.738   0.000 
   1770  2          10.674 -21.388   0.000 
   1771  1          14.441 -22.113   0.000 
   1772  1          11.930 -17.763   0.000 
   1773  2          14.441 -23.563   0.000 
   1774  2          11.930 -19.213   0.000 
   1775  1          11.930 -22.113   0.000 
   1776  1          14.441 -17.763   0.000 
   1777  2          11.930 -23.563   0.000 
   1778  2          14.441 -19.213   0.000 
   1779  1          20.720 -24.288   0.000 
   1780  1          18.209 -19.938   0.000 
   1781  2          15.697 -25.738   0.000 
   1782  2          18.209 -21.388   0.000 
   1783  1          18.209 -24.288   0.000 
   1784  1          20.720 -19.938   0.000 
   1785  2          18.209 -25.738   0.000 
   1786  2          15.697 -21.388   0.000 
   1787  1          19.465 -22.113   0.000 
   1788  1          16.953 -17.763   0.000 
   1789  2          19.465 -23.563   0.000 
   1790  2          16.953 -19.213   0.000 
   1791  1          16.953 -22.113   0.000 
   1792  1          19.465 -17.763   0.000 
   1793  2          16.953 -23.563   0.000 
   1794  2          19.465 -19.213   0.000 
   1795  1          25.744 -24.288   0.000 
   1796  1          23.232 -19.938   0.000 
   1797  2          20.720 -25.738   0.000 
   1798  2          23.232 -21.388   0.000 
   1799  1          23.232 -24.288   0.000 
   1800  1          25.744 -19.938   0.000 
   1801  2          23.232 -25.738   0.000 
   1802  2          20.720 -21.388   0.000 
   1803  1          24.488 -22.113   0.000 
   1804  1          21.976 -17.763   0.000 
   1805  2          24.488 -23.563   0.000 
   1806  2          21.976 -19.213   0.000 
   1807  1          21.976 -22.113   0.000 
   1808  1          24.488 -17.763   0.000 
   1809  2          21.976 -23.563   0.000 
   1810  2          24.488 -19.213   0.000 
   1811  1          30.767 -24.288   0.000 
   1812  1          28.255 -19.938   0.000 
   1813  2          25.744 -25.738   0.000 
   1814  2          28.255 -21.388   0.000 
   1815  1          28.255 -24.288   0.000 
   1816  1          30.767 -19.938   0.000 
   1817  2          28.255 -25.738   0.000 
   1818  2          25.744 -21.388   0.000 
   1819  1          29.511 -22.113   0.000 
   1820  1          26.999 -17.763   0.000 
   1821  2          29.511 -23.563   0.000 
   1822  2          26.999 -19.213   0.000 
   1823  1          26.999 -22.113   0.000 
   1824  1          29.511 -17.763   0.000 
   1825  2          26.999 -23.563   0.000 
   1826  2          29.511 -19.213   0.000 
   1827  1          35.790 -24.288   0.000 
   1828  1          33.278 -19.938   0.000 
   1829  2          30.767 -25.738   0.000 
   1830  2          33.278 -21.388   0.000 
   1831  1          33.278 -24.288   0.000 
   1832  1          35.790 -19.938   0.000 
   1833  2          33.278 -25.738   0.000 
   1834  2          30.767 -21.388   0.000 
   1835  1          34.534 -22.113   0.000 
   1836  1          32.023 -17.763   0.000 
   1837  2          34.534 -23.563   0.000 
   1838  2          32.023 -19.213   0.000 
   1839  1          32.023 -22.113   0.000 
   1840  1          34.534 -17.763   0.000 
   1841  2          32.023 -23.563   0.000 
   1842  2          34.534 -19.213   0.000 
   1843  1          40.813 -24.288   0.000 
   1844  1          38.302 -19.938   0.000 
   1845  2          35.790 -25.738   0.000 
   1846  2          38.302 -21.388   0.000 
   1847  1          38.302 -24.288   0.000 
   1848  1          40.813 -19.938   0.000 
   1849  2          38.302 -25.738   0.000 
   1850  2          35.790 -21.388   0.000 
   1851  1          39.557 -22.113   0.000 
   1852  1          37.046 -17.763   0.000 
   1853  2          39.557 -23.563   0.000 
   1854  2          37.046 -19.213   0.000 
   1855  1          37.046 -22.113   0.000 
   1856  1          39.557 -17.763   0.000 
   1857  2          37.046 -23.563   0.000 
   1858  2          39.557 -19.213   0.000 
   1859  1          45.836 -24.288   0.000 
   1860  1          43.325 -19.938   0.000 
   1861  2          40.813 -25.738   0.000 
   1862  2          43.325 -21.388   0.000 
   1863  1          43.325 -24.288   0.000 
   1864  1          45.836 -19.938   0.000 
   1865  2          43.325 -25.738   0.000 
   1866  2          40.813 -21.388   0.000 
   1867  1          44.580 -22.113   0.000 
   1868  1          42.069 -17.763   0.000 
   1869  2          44.580 -23.563   0.000 
   1870  2          42.069 -19.213   0.000 
   1871  1          42.069 -22.113   0.000 
   1872  1          44.580 -17.763   0.000 
   1873  2          42.069 -23.563   0.000 
   1874  2          44.580 -19.213   0.000 
   1875  1          50.859 -24.288   0.000 
   1876  1          48.348 -19.938   0.000 
   1877  2          45.836 -25.738   0.000 
   1878  2          48.348 -21.388   0.000 
   1879  1          48.348 -24.288   0.000 
   1880  1          50.859 -19.938   0.000 
   1881  2          48.348 -25.738   0.000 
   1882  2          45.836 -21.388   0.000 
   1883  1          49.604 -22.113   0.000 
   1884  1          47.092 -17.763   0.000 
   1885  2          49.604 -23.563   0.000 
   1886  2          47.092 -19.213   0.000 
   1887  1          47.092 -22.113   0.000 
   1888  1          49.604 -17.763   0.000 
   1889  2          47.092 -23.563   0.000 
   1890  2          49.604 -19.213   0.000 
   1891  1          55.883 -24.288   0.000 
   1892  1          53.371 -19.938   0.000 
   1893  2          50.859 -25.738   0.000 
   1894  2          53.371 -21.388   0.000 
   1895  1          53.371 -24.288   0.000 
   1896  1          55.883 -19.938   0.000 
   1897  2          53.371 -25.738   0.000 
   1898  2          50.859 -21.388   0.000 
   1899  1          54.627 -22.113   0.000 
   1900  1          52.115 -17.763   0.000 
   1901  2          54.627 -23.563   0.000 
   1902  2          52.115 -19.213   0.000 
   1903  1          52.115 -22.113   0.000 
   1904  1          54.627 -17.763   0.000 
   1905  2          52.115 -23.563   0.000 
   1906  2          54.627 -19.213   0.000 
   1907  1          58.394 -19.938   0.000 
   1908  2          55.883 -25.738   0.000 
   1909  2          58.394 -21.388   0.000 
   1910  1          58.394 -24.288   0.000 
   1911  2          58.394 -25.738   0.000 
   1912  2          55.883 -21.388   0.000 
   1913  1          59.650 -22.113   0.000 
   1914  1          57.138 -17.763   0.000 
   1915  2          59.650 -23.563   0.000 
   1916  2          57.138 -19.213   0.000 
   1917  1          57.138 -22.113   0.000 
   1918  1          59.650 -17.763   0.000 
   1919  2          57.138 -23.563   0.000 
   1920  2          59.650 -19.213   0.000 
   1921  1         -59.651 -15.588   0.000 
   1922  1         -59.651 -11.238   0.000 
   1923  1         -54.627 -15.588   0.000 
   1924  1         -57.139 -11.238   0.000 
   1925  2         -59.651 -17.038   0.000 
   1926  2         -57.139 -12.688   0.000 
   1927  1         -57.139 -15.588   0.000 
   1928  1         -54.627 -11.238   0.000 
   1929  2         -57.139 -17.038   0.000 
   1930  2         -59.651 -12.688   0.000 
   1931  1         -55.883 -13.413   0.000 
   1932  1         -58.395  -9.063   0.000 
   1933  2         -55.883 -14.863   0.000 
   1934  2         -58.395 -10.513   0.000 
   1935  1         -58.395 -13.413   0.000 
   1936  1         -55.883  -9.063   0.000 
   1937  2         -58.395 -14.863   0.000 
   1938  2         -55.883 -10.513   0.000 
   1939  1         -49.604 -15.588   0.000 
   1940  1         -52.116 -11.238   0.000 
   1941  2         -54.627 -17.038   0.000 
   1942  2         -52.116 -12.688   0.000 
   1943  1         -52.116 -15.588   0.000 
   1944  1         -49.604 -11.238   0.000 
   1945  2         -52.116 -17.038   0.000 
   1946  2         -54.627 -12.688   0.000 
   1947  1         -50.860 -13.413   0.000 
   1948  1         -53.372  -9.063   0.000 
   1949  2         -50.860 -14.863   0.000 
   1950  2         -53.372 -10.513   0.000 
   1951  1         -53.372 -13.413   0.000 
   1952  1         -50.860  -9.063   0.000 
   1953  2         -53.372 -14.863   0.000 
   1954  2         -50.860 -10.513   0.000 
   1955  1         -44.581 -15.588   0.000 
   1956  1         -47.093 -11.238   0.000 
   1957  2         -49.604 -17.038   0.000 
   1958  2         -47.093 -12.688   0.000 
   1959  1         -47.093 -15.588   0.000 
   1960  1         -44.581 -11.238   0.000 
   1961  2         -47.093 -17.038   0.000 
   1962  2         -49.604 -12.688   0.000 
   1963  1         -45.837 -13.413   0.000 
   1964  1         -48.348  -9.063   0.000 
   1965  2         -45.837 -14.863   0.000 
   1966  2         -48.348 -10.513   0.000 
   1967  1         -48.348 -13.413   0.000 
   1968  1         -45.837  -9.063   0.000 
   1969  2         -48.348 -14.863   0.000 
   1970  2         -45.837 -10.513   0.000 
   1971  1         -39.558 -15.588   0.000 
   1972  1         -42.069 -11.238   0.000 
   1973  2         -44.581 -17.038   0.000 
   1974  2         -42.069 -12.688   0.000 
   1975  1         -42.069 -15.588   0.000 
   1976  1         -39.558 -11.238   0.000 
   1977  2         -42.069 -17.038   0.000 
   1978  2         -44.581 -12.688   0.000 
   1979  1         -40.814 -13.413   0.000 
   1980  1         -43.325  -9.063   0.000 
   1981  2         -40.814 -14.863   0.000 
   1982  2         -43.325 -10.513   0.000 
   1983  1         -43.325 -13.413   0.000 
   1984  1         -40.814  -9.063   0.000 
   1985  2         -43.325 -14.863   0.000 
   1986  2         -40.814 -10.513   0.000 
   1987  1         -34.535 -15.588   0.000 
   1988  1         -37.046 -11.238   0.000 
   1989  2         -39.558 -17.038   0.000 
   1990  2         -37.046 -12.688   0.000 
   1991  1         -37.046 -15.588   0.000 
   1992  1         -34.535 -11.238   0.000 
   1993  2         -37.046 -17.038   0.000 
   1994  2         -39.558 -12.688   0.000 
   1995  1         -35.790 -13.413   0.000 
   1996  1         -38.302  -9.063   0.000 
   1997  2         -35.790 -14.863   0.000 
   1998  2         -38.302 -10.513   0.000 
   1999  1         -38.302 -13.413   0.000 
   2000  1         -35.790  -9.063   0.000 
   2001  2         -38.302 -14.863   0.000 
   2002  2         -35.790 -10.513   0.000 
   2003  1         -29.512 -15.588   0.000 
   2004  1         -32.023 -11.238   0.000 
   2005  2         -34.535 -17.038   0.000 
   2006  2         -32.023 -12.688   0.000 
   2007  1         -32.023 -15.588   0.000 
   2008  1         -29.512 -11.238   0.000 
   2009  2         -32.023 -17.038   0.000 
   2010  2         -34.535 -12.688   0.000 
   2011  1         -30.767 -13.413   0.000 
   2012  1         -33.279  -9.063   0.000 
   2013  2         -30.767 -14.863   0.000 
   2014  2         -33.279 -10.513   0.000 
   2015  1         -33.279 -13.413   0.000 
   2016  1         -30.767  -9.063   0.000 
   2017  2         -33.279 -14.863   0.000 
   2018  2         -30.767 -10.513   0.000 
   2019  1         -24.488 -15.588   0.000 
   2020  1         -27.000 -11.238   0.000 
   2021  2         -29.512 -17.038   0.000 
   2022  2         -27.000 -12.688   0.000 
   2023  1         -27.000 -15.588   0.000 
   2024  1         -24.488 -11.238   0.000 
   2025  2         -27.000 -17.038   0.000 
   2026  2         -29.512 -12.688   0.000 
   2027  1         -25.744 -13.413   0.000 
   2028  1         -28.256  -9.063   0.000 
   2029  2         -25.744 -14.863   0.000 
   2030  2         -28.256 -10.513   0.000 
   2031  1         -28.256 -13.413   0.000 
   2032  1         -25.744  -9.063   0.000 
   2033  2         -28.256 -14.863   0.000 
   2034  2         -25.744 -10.513   0.000 
   2035  1         -19.465 -15.588   0.000 
   2036  1         -21.977 -11.238   0.000 
   2037  2         -24.488 -17.038   0.000 
   2038  2         -21.977 -12.688   0.000 
   2039  1         -21.977 -15.588   0.000 
   2040  1         -19.465 -11.238   0.000 
   2041  2         -21.977 -17.038   0.000 
   2042  2         -24.488 -12.688   0.000 
   2043  1         -20.721 -13.413   0.000 
   2044  1         -23.233  -9.063   0.000 
   2045  2         -20.721 -14.863   0.000 
   2046  2         -23.233 -10.513   0.000 
   2047  1         -23.233 -13.413   0.000 
   2048  1         -20.721  -9.063   0.000 
   2049  2         -23.233 -14.863   0.000 
   2050  2         -20.721 -10.513   0.000 
   2051  1         -14.442 -15.588   0.000 
   2052  1         -16.954 -11.238   0.000 
   2053  2         -19.465 -17.038   0.000 
   2054  2         -16.954 -12.688   0.000 
   2055  1         -16.954 -15.588   0.000 
   2056  1         -14.442 -11.238   0.000 
   2057  2         -16.954 -17.038   0.000 
   2058  2         -19.465 -12.688   0.000 
   2059  1         -15.698 -13.413   0.000 
   2060  1         -18.209  -9.063   0.000 
   2061  2         -15.698 -14.863   0.000 
   2062  2         -18.209 -10.513   0.000 
   2063  1         -18.209 -13.413   0.000 
   2064  1         -15.698  -9.063   0.000 
   2065  2         -18.209 -14.863   0.000 
   2066  2         -15.698 -10.513   0.000 
   2067  1          -9.419 -15.588   0.000 
   2068  1         -11.930 -11.238   0.000 
   2069  2         -14.442 -17.038   0.000 
   2070  2         -11.930 -12.688   0.000 
   2071  1         -11.930 -15.588   0.000 
   2072  1          -9.419 -11.238   0.000 
   2073  2         -11.930 -17.038   0.000 
   2074  2         -14.442 -12.688   0.000 
   2075  1         -10.675 -13.413   0.000 
   2076  1         -13.186  -9.063   0.000 
   2077  2         -10.675 -14.863   0.000 
   2078  2         -13.186 -10.513   0.000 
   2079  1         -13.186 -13.413   0.000 
   2080  1         -10.675  -9.063   0.000 
   2081  2         -13.186 -14.863   0.000 
   2082  2         -10.675 -10.513   0.000 
   2083  1          -4.396 -15.588   0.000 
   2084  1          -6.907 -11.238   0.000 
   2085  2          -9.419 -17.038   0.000 
   2086  2          -6.907 -12.688   0.000 
   2087  1          -6.907 -15.588   0.000 
   2088  1          -4.396 -11.238   0.000 
   2089  2          -6.907 -17.038   0.000 
   2090  2          -9.419 -12.688   0.000 
   2091  1          -5.651 -13.413   0.000 
   2092  1          -8.163  -9.063   0.000 
