# LAMMPS data file

4440 atoms
4 atom types

0.0 26.789730072 xlo xhi
0.0 46.5447616577 ylo yhi
0.0 39.9525647336 zlo zhi
0.0 -7.2980511784 0.0 xy xz yz
2838 3 0.0 4.816850667 34.817427692 36.28682778
2839 3 0.0 8.465876256 44.126379468 16.310545413
2840 3 0.0 4.816850667 44.126379468 36.28682778
2841 3 0.0 13.823822749 6.890570281 16.310545413
2842 3 0.0 10.17479716 6.890570281 36.28682778
2843 3 0.0 13.823822749 16.199522751 16.310545413
2844 3 0.0 10.17479716 16.199522751 36.28682778
2845 3 0.0 13.823822749 25.508475915 16.310545413
2846 3 0.0 10.17479716 25.508475915 36.28682778
2847 3 0.0 13.823822749 34.817427692 16.310545413
2848 3 0.0 10.17479716 34.817427692 36.28682778
2849 3 0.0 13.823822749 44.126379468 16.310545413
2850 3 0.0 10.17479716 44.126379468 36.28682778
2851 3 0.0 19.181770041 6.890570281 16.310545413
2852 3 0.0 15.532744452 6.890570281 36.28682778
2853 3 0.0 19.181770041 16.199522751 16.310545413
2854 3 0.0 15.532744452 16.199522751 36.28682778
2855 3 0.0 19.181770041 25.508475915 16.310545413
2856 3 0.0 15.532744452 25.508475915 36.28682778
2857 3 0.0 19.181770041 34.817427692 16.310545413
2858 3 0.0 15.532744452 34.817427692 36.28682778
2859 3 0.0 19.181770041 44.126379468 16.310545413
2860 3 0.0 15.532744452 44.126379468 36.28682778
2861 3 0.0 7.471959676 8.535002144 6.32198392
2862 3 0.0 3.822934305 8.535002144 26.298265096
2863 3 0.0 7.471959676 17.843954614 6.32198392
2864 3 0.0 3.822934305 17.843954614 26.298265096
2865 3 0.0 7.471959676 27.152907778 6.32198392
2866 3 0.0 3.822934305 27.152907778 26.298265096
2867 3 0.0 7.471959676 36.461859555 6.32198392
2868 3 0.0 3.822934305 36.461859555 26.298265096
2869 3 0.0 7.471959676 45.770811332 6.32198392
2870 3 0.0 3.822934305 45.770811332 26.298265096
2871 3 0.0 12.82990617 8.535002144 6.32198392
2872 3 0.0 9.180880798 8.535002144 26.298265096
2873 3 0.0 12.82990617 17.843954614 6.32198392
2874 3 0.0 9.180880798 17.843954614 26.298265096
2875 3 0.0 12.82990617 27.152907778 6.32198392
2876 3 0.0 9.180880798 27.152907778 26.298265096
2877 3 0.0 12.82990617 36.461859555 6.32198392
2878 3 0.0 9.180880798 36.461859555 26.298265096
2879 3 0.0 12.82990617 45.770811332 6.32198392
2880 3 0.0 9.180880798 45.770811332 26.298265096
2881 3 0.0 18.187850268 8.535002144 6.32198392
2882 3 0.0 14.538824896 8.535002144 26.298265096
2883 3 0.0 18.187850268 17.843954614 6.32198392
2884 3 0.0 14.538824896 17.843954614 26.298265096
2885 3 0.0 18.187850268 27.152907778 6.32198392
2886 3 0.0 14.538824896 27.152907778 26.298265096
2887 3 0.0 18.187850268 36.461859555 6.32198392
2888 3 0.0 14.538824896 36.461859555 26.298265096
2889 3 0.0 18.187850268 45.770811332 6.32198392
2890 3 0.0 14.538824896 45.770811332 26.298265096
2891 3 0.0 23.54579756 8.535002144 6.32198392
2892 3 0.0 19.896772188 8.535002144 26.298265096
2893 3 0.0 23.54579756 17.843954614 6.32198392
2894 3 0.0 19.896772188 17.843954614 26.298265096
2895 3 0.0 23.54579756 27.152907778 6.32198392
2896 3 0.0 19.896772188 27.152907778 26.298265096
2897 3 0.0 23.54579756 36.461859555 6.32198392
2898 3 0.0 19.896772188 36.461859555 26.298265096
2899 3 0.0 23.54579756 45.770811332 6.32198392
2900 3 0.0 19.896772188 45.770811332 26.298265096
2901 3 0.0 0.289500987 8.535002144 16.310125104
2902 3 0.0 -3.359524385 8.535002144 36.28640628
2903 3 0.0 0.289500987 17.843954614 16.310125104
2904 3 0.0 -3.359524385 17.843954614 36.28640628
2905 3 0.0 0.289500987 27.152907778 16.310125104
2906 3 0.0 -3.359524385 27.152907778 36.28640628
2907 3 0.0 0.289500987 36.461859555 16.310125104
2908 3 0.0 -3.359524385 36.461859555 36.28640628
2909 3 0.0 0.289500987 45.770811332 16.310125104
2910 3 0.0 -3.359524385 45.770811332 36.28640628
2911 3 0.0 5.647446882 8.535002144 16.310125104
2912 3 0.0 1.99842151 8.535002144 36.28640628
2913 3 0.0 5.647446882 17.843954614 16.310125104
2914 3 0.0 1.99842151 17.843954614 36.28640628
2915 3 0.0 5.647446882 27.152907778 16.310125104
2916 3 0.0 1.99842151 27.152907778 36.28640628
2917 3 0.0 5.647446882 36.461859555 16.310125104
2918 3 0.0 1.99842151 36.461859555 36.28640628
2919 3 0.0 5.647446882 45.770811332 16.310125104
2920 3 0.0 1.99842151 45.770811332 36.28640628
2921 3 0.0 11.005393375 8.535002144 16.310125104
2922 3 0.0 7.356368003 8.535002144 36.28640628
2923 3 0.0 11.005393375 17.843954614 16.310125104
2924 3 0.0 7.356368003 17.843954614 36.28640628
2925 3 0.0 11.005393375 27.152907778 16.310125104
2926 3 0.0 7.356368003 27.152907778 36.28640628
2927 3 0.0 11.005393375 36.461859555 16.310125104
2928 3 0.0 7.356368003 36.461859555 36.28640628
2929 3 0.0 11.005393375 45.770811332 16.310125104
2930 3 0.0 7.356368003 45.770811332 36.28640628
2931 3 0.0 16.36333907 8.535002144 16.310125104
2932 3 0.0 12.714313699 8.535002144 36.28640628
2933 3 0.0 16.36333907 17.843954614 16.310125104
2934 3 0.0 12.714313699 17.843954614 36.28640628
2935 3 0.0 16.36333907 27.152907778 16.310125104
2936 3 0.0 12.714313699 27.152907778 36.28640628
2937 3 0.0 16.36333907 36.461859555 16.310125104
2938 3 0.0 12.714313699 36.461859555 36.28640628
2939 3 0.0 16.36333907 45.770811332 16.310125104
2940 3 0.0 12.714313699 45.770811332 36.28640628
2941 3 0.0 21.721284765 8.535002144 16.310125104
2942 3 0.0 18.072259394 8.535002144 36.28640628
2943 3 0.0 21.721284765 17.843954614 16.310125104
2944 3 0.0 18.072259394 17.843954614 36.28640628
2945 3 0.0 21.721284765 27.152907778 16.310125104
2946 3 0.0 18.072259394 27.152907778 36.28640628
2947 3 0.0 21.721284765 36.461859555 16.310125104
2948 3 0.0 18.072259394 36.461859555 36.28640628
2949 3 0.0 21.721284765 45.770811332 16.310125104
2950 3 0.0 18.072259394 45.770811332 36.28640628
2951 3 0.0 4.098392565 5.428426908 3.666157263
2952 3 0.0 0.449366758 5.428426908 23.642440821
2953 3 0.0 4.098392565 14.737379378 3.666157263
2954 3 0.0 0.449366758 14.737379378 23.642440821
2955 3 0.0 4.098392565 24.046331155 3.666157263
2956 3 0.0 0.449366758 24.046331155 23.642440821
2957 3 0.0 4.098392565 33.355282932 3.666157263
2958 3 0.0 0.449366758 33.355282932 23.642440821
2959 3 0.0 4.098392565 42.664237483 3.666157263
2960 3 0.0 0.449366758 42.664237483 23.642440821
2961 3 0.0 9.45633826 5.428426908 3.666157263
2962 3 0.0 5.807312453 5.428426908 23.642440821
2963 3 0.0 9.45633826 14.737379378 3.666157263
2964 3 0.0 5.807312453 14.737379378 23.642440821
2965 3 0.0 9.45633826 24.046331155 3.666157263
2966 3 0.0 5.807312453 24.046331155 23.642440821
2967 3 0.0 9.45633826 33.355282932 3.666157263
2968 3 0.0 5.807312453 33.355282932 23.642440821
2969 3 0.0 9.45633826 42.664237483 3.666157263
2970 3 0.0 5.807312453 42.664237483 23.642440821
2971 3 0.0 14.814284754 5.428426908 3.666157263
2972 3 0.0 11.165258947 5.428426908 23.642440821
2973 3 0.0 14.814284754 14.737379378 3.666157263
2974 3 0.0 11.165258947 14.737379378 23.642440821
2975 3 0.0 14.814284754 24.046331155 3.666157263
2976 3 0.0 11.165258947 24.046331155 23.642440821
2977 3 0.0 14.814284754 33.355282932 3.666157263
2978 3 0.0 11.165258947 33.355282932 23.642440821
2979 3 0.0 14.814284754 42.664237483 3.666157263
2980 3 0.0 11.165258947 42.664237483 23.642440821
2981 3 0.0 20.172230449 5.428426908 3.666157263
2982 3 0.0 16.523204642 5.428426908 23.642440821
2983 3 0.0 20.172230449 14.737379378 3.666157263
2984 3 0.0 16.523204642 14.737379378 23.642440821
2985 3 0.0 20.172230449 24.046331155 3.666157263
2986 3 0.0 16.523204642 24.046331155 23.642440821
2987 3 0.0 20.172230449 33.355282932 3.666157263
2988 3 0.0 16.523204642 33.355282932 23.642440821
2989 3 0.0 20.172230449 42.664237483 3.666157263
2990 3 0.0 16.523204642 42.664237483 23.642440821
2991 3 0.0 25.530176144 5.428426908 3.666157263
2992 3 0.0 21.881150337 5.428426908 23.642440821
2993 3 0.0 25.530176144 14.737379378 3.666157263
2994 3 0.0 21.881150337 14.737379378 23.642440821
2995 3 0.0 25.530176144 24.046331155 3.666157263
2996 3 0.0 21.881150337 24.046331155 23.642440821
2997 3 0.0 25.530176144 33.355282932 3.666157263
2998 3 0.0 21.881150337 33.355282932 23.642440821
2999 3 0.0 25.530176144 42.664237483 3.666157263
3000 3 0.0 21.881150337 42.664237483 23.642440821
3001 3 0.0 2.27387977 5.428426908 13.654298446
3002 3 0.0 -1.375146036 5.428426908 33.630582004
3003 3 0.0 2.27387977 14.737379378 13.654298446
3004 3 0.0 -1.375146036 14.737379378 33.630582004
3005 3 0.0 2.27387977 24.046331155 13.654298446
3006 3 0.0 -1.375146036 24.046331155 33.630582004
3007 3 0.0 2.27387977 33.355282932 13.654298446
3008 3 0.0 -1.375146036 33.355282932 33.630582004
3009 3 0.0 2.27387977 42.664237483 13.654298446
3010 3 0.0 -1.375146036 42.664237483 33.630582004
3011 3 0.0 7.631825465 5.428426908 13.654298446
3012 3 0.0 3.982799659 5.428426908 33.630582004
3013 3 0.0 7.631825465 14.737379378 13.654298446
3014 3 0.0 3.982799659 14.737379378 33.630582004
3015 3 0.0 7.631825465 24.046331155 13.654298446
3016 3 0.0 3.982799659 24.046331155 33.630582004
3017 3 0.0 7.631825465 33.355282932 13.654298446
3018 3 0.0 3.982799659 33.355282932 33.630582004
3019 3 0.0 7.631825465 42.664237483 13.654298446
3020 3 0.0 3.982799659 42.664237483 33.630582004
3021 3 0.0 12.989771959 5.428426908 13.654298446
3022 3 0.0 9.340746152 5.428426908 33.630582004
3023 3 0.0 12.989771959 14.737379378 13.654298446
3024 3 0.0 9.340746152 14.737379378 33.630582004
3025 3 0.0 12.989771959 24.046331155 13.654298446
3026 3 0.0 9.340746152 24.046331155 33.630582004
3027 3 0.0 12.989771959 33.355282932 13.654298446
3028 3 0.0 9.340746152 33.355282932 33.630582004
3029 3 0.0 12.989771959 42.664237483 13.654298446
3030 3 0.0 9.340746152 42.664237483 33.630582004
3031 3 0.0 18.347717654 5.428426908 13.654298446
3032 3 0.0 14.698691847 5.428426908 33.630582004
3033 3 0.0 18.347717654 14.737379378 13.654298446
3034 3 0.0 14.698691847 14.737379378 33.630582004
3035 3 0.0 18.347717654 24.046331155 13.654298446
3036 3 0.0 14.698691847 24.046331155 33.630582004
3037 3 0.0 18.347717654 33.355282932 13.654298446
3038 3 0.0 14.698691847 33.355282932 33.630582004
3039 3 0.0 18.347717654 42.664237483 13.654298446
3040 3 0.0 14.698691847 42.664237483 33.630582004
3041 3 0.0 23.705663349 5.428426908 13.654298446
3042 3 0.0 20.056637542 5.428426908 33.630582004
3043 3 0.0 23.705663349 14.737379378 13.654298446
3044 3 0.0 20.056637542 14.737379378 33.630582004
3045 3 0.0 23.705663349 24.046331155 13.654298446
3046 3 0.0 20.056637542 24.046331155 33.630582004
3047 3 0.0 23.705663349 33.355282932 13.654298446
3048 3 0.0 20.056637542 33.355282932 33.630582004
3049 3 0.0 23.705663349 42.664237483 13.654298446
3050 3 0.0 20.056637542 42.664237483 33.630582004
3051 3 0.0 0.507162921 8.535002144 8.660227855
3052 3 0.0 -3.141862886 8.535002144 28.636511412
3053 3 0.0 0.507162921 17.843954614 8.660227855
3054 3 0.0 -3.141862886 17.843954614 28.636511412
3055 3 0.0 0.507162921 27.152907778 8.660227855
3056 3 0.0 -3.141862886 27.152907778 28.636511412
3057 3 0.0 0.507162921 36.461859555 8.660227855
3058 3 0.0 -3.141862886 36.461859555 28.636511412
3059 3 0.0 0.507162921 45.770811332 8.660227855
3060 3 0.0 -3.141862886 45.770811332 28.636511412
3061 3 0.0 5.865109015 8.535002144 8.660227855
3062 3 0.0 2.216083209 8.535002144 28.636511412
3063 3 0.0 5.865109015 17.843954614 8.660227855
3064 3 0.0 2.216083209 17.843954614 28.636511412
3065 3 0.0 5.865109015 27.152907778 8.660227855
3066 3 0.0 2.216083209 27.152907778 28.636511412
3067 3 0.0 5.865109015 36.461859555 8.660227855
3068 3 0.0 2.216083209 36.461859555 28.636511412
3069 3 0.0 5.865109015 45.770811332 8.660227855
3070 3 0.0 2.216083209 45.770811332 28.636511412
3071 3 0.0 11.22305471 8.535002144 8.660227855
3072 3 0.0 7.574028904 8.535002144 28.636511412
3073 3 0.0 11.22305471 17.843954614 8.660227855
3074 3 0.0 7.574028904 17.843954614 28.636511412
3075 3 0.0 11.22305471 27.152907778 8.660227855
3076 3 0.0 7.574028904 27.152907778 28.636511412
3077 3 0.0 11.22305471 36.461859555 8.660227855
3078 3 0.0 7.574028904 36.461859555 28.636511412
3079 3 0.0 11.22305471 45.770811332 8.660227855
3080 3 0.0 7.574028904 45.770811332 28.636511412
3081 3 0.0 16.581002002 8.535002144 8.660227855
3082 3 0.0 12.931976195 8.535002144 28.636511412
3083 3 0.0 16.581002002 17.843954614 8.660227855
3084 3 0.0 12.931976195 17.843954614 28.636511412
3085 3 0.0 16.581002002 27.152907778 8.660227855
3086 3 0.0 12.931976195 27.152907778 28.636511412
3087 3 0.0 16.581002002 36.461859555 8.660227855
3088 3 0.0 12.931976195 36.461859555 28.636511412
3089 3 0.0 16.581002002 45.770811332 8.660227855
3090 3 0.0 12.931976195 45.770811332 28.636511412
3091 3 0.0 21.938947697 8.535002144 8.660227855
3092 3 0.0 18.28992189 8.535002144 28.636511412
3093 3 0.0 21.938947697 17.843954614 8.660227855
3094 3 0.0 18.28992189 17.843954614 28.636511412
3095 3 0.0 21.938947697 27.152907778 8.660227855
3096 3 0.0 18.28992189 27.152907778 28.636511412
3097 3 0.0 21.938947697 36.461859555 8.660227855
3098 3 0.0 18.28992189 36.461859555 28.636511412
3099 3 0.0 21.938947697 45.770811332 8.660227855
3100 3 0.0 18.28992189 45.770811332 28.636511412
3101 3 0.0 -1.317349874 8.535002144 18.648369038
3102 3 0.0 -4.96637568 8.535002144 38.624652596
3103 3 0.0 -1.317349874 17.843954614 18.648369038
3104 3 0.0 -4.96637568 17.843954614 38.624652596
3105 3 0.0 -1.317349874 27.152907778 18.648369038
3106 3 0.0 -4.96637568 27.152907778 38.624652596
3107 3 0.0 -1.317349874 36.461859555 18.648369038
3108 3 0.0 -4.96637568 36.461859555 38.624652596
3109 3 0.0 -1.317349874 45.770811332 18.648369038
3110 3 0.0 -4.96637568 45.770811332 38.624652596
3111 3 0.0 4.040596221 8.535002144 18.648369038
3112 3 0.0 0.391570414 8.535002144 38.624652596
3113 3 0.0 4.040596221 17.843954614 18.648369038
3114 3 0.0 0.391570414 17.843954614 38.624652596
3115 3 0.0 4.040596221 27.152907778 18.648369038
3116 3 0.0 0.391570414 27.152907778 38.624652596
3117 3 0.0 4.040596221 36.461859555 18.648369038
3118 3 0.0 0.391570414 36.461859555 38.624652596
3119 3 0.0 4.040596221 45.770811332 18.648369038
3120 3 0.0 0.391570414 45.770811332 38.624652596
3121 3 0.0 9.398541117 8.535002144 18.648369038
3122 3 0.0 5.749515311 8.535002144 38.624652596
3123 3 0.0 9.398541117 17.843954614 18.648369038
3124 3 0.0 5.749515311 17.843954614 38.624652596
3125 3 0.0 9.398541117 27.152907778 18.648369038
3126 3 0.0 5.749515311 27.152907778 38.624652596
3127 3 0.0 9.398541117 36.461859555 18.648369038
3128 3 0.0 5.749515311 36.461859555 38.624652596
3129 3 0.0 9.398541117 45.770811332 18.648369038
3130 3 0.0 5.749515311 45.770811332 38.624652596
3131 3 0.0 14.756487611 8.535002144 18.648369038
3132 3 0.0 11.107461804 8.535002144 38.624652596
3133 3 0.0 14.756487611 17.843954614 18.648369038
3134 3 0.0 11.107461804 17.843954614 38.624652596
3135 3 0.0 14.756487611 27.152907778 18.648369038
3136 3 0.0 11.107461804 27.152907778 38.624652596
3137 3 0.0 14.756487611 36.461859555 18.648369038
3138 3 0.0 11.107461804 36.461859555 38.624652596
3139 3 0.0 14.756487611 45.770811332 18.648369038
3140 3 0.0 11.107461804 45.770811332 38.624652596
3141 3 0.0 20.114434903 8.535002144 18.648369038
3142 3 0.0 16.465409096 8.535002144 38.624652596
3143 3 0.0 20.114434903 17.843954614 18.648369038
3144 3 0.0 16.465409096 17.843954614 38.624652596
3145 3 0.0 20.114434903 27.152907778 18.648369038
3146 3 0.0 16.465409096 27.152907778 38.624652596
3147 3 0.0 20.114434903 36.461859555 18.648369038
3148 3 0.0 16.465409096 36.461859555 38.624652596
3149 3 0.0 20.114434903 45.770811332 18.648369038
3150 3 0.0 16.465409096 45.770811332 38.624652596
3151 3 0.0 0.482780154 8.446901288 1.301474743
3152 3 0.0 -3.166245353 8.446901288 21.277756663
3153 3 0.0 0.482780154 17.755853065 1.301474743
3154 3 0.0 -3.166245353 17.755853065 21.277756663
3155 3 0.0 0.482780154 27.064804842 1.301474743
3156 3 0.0 -3.166245353 27.064804842 21.277756663
3157 3 0.0 0.482780154 36.373759393 1.301474743
3158 3 0.0 -3.166245353 36.373759393 21.277756663
3159 3 0.0 0.482780154 45.682711169 1.301474743
3160 3 0.0 -3.166245353 45.682711169 21.277756663
3161 3 0.0 5.840726249 8.446901288 1.301474743
3162 3 0.0 2.191700741 8.446901288 21.277756663
3163 3 0.0 5.840726249 17.755853065 1.301474743
3164 3 0.0 2.191700741 17.755853065 21.277756663
3165 3 0.0 5.840726249 27.064804842 1.301474743
3166 3 0.0 2.191700741 27.064804842 21.277756663
3167 3 0.0 5.840726249 36.373759393 1.301474743
3168 3 0.0 2.191700741 36.373759393 21.277756663
3169 3 0.0 5.840726249 45.682711169 1.301474743
3170 3 0.0 2.191700741 45.682711169 21.277756663
3171 3 0.0 11.198671944 8.446901288 1.301474743
3172 3 0.0 7.549646436 8.446901288 21.277756663
3173 3 0.0 11.198671944 17.755853065 1.301474743
3174 3 0.0 7.549646436 17.755853065 21.277756663
3175 3 0.0 11.198671944 27.064804842 1.301474743
3176 3 0.0 7.549646436 27.064804842 21.277756663
3177 3 0.0 11.198671944 36.373759393 1.301474743
3178 3 0.0 7.549646436 36.373759393 21.277756663
3179 3 0.0 11.198671944 45.682711169 1.301474743
3180 3 0.0 7.549646436 45.682711169 21.277756663
3181 3 0.0 16.556618437 8.446901288 1.301474743
3182 3 0.0 12.90759293 8.446901288 21.277756663
3183 3 0.0 16.556618437 17.755853065 1.301474743
3184 3 0.0 12.90759293 17.755853065 21.277756663
3185 3 0.0 16.556618437 27.064804842 1.301474743
3186 3 0.0 12.90759293 27.064804842 21.277756663
3187 3 0.0 16.556618437 36.373759393 1.301474743
3188 3 0.0 12.90759293 36.373759393 21.277756663
3189 3 0.0 16.556618437 45.682711169 1.301474743
3190 3 0.0 12.90759293 45.682711169 21.277756663
3191 3 0.0 21.914564132 8.446901288 1.301474743
3192 3 0.0 18.265538625 8.446901288 21.277756663
3193 3 0.0 21.914564132 17.755853065 1.301474743
3194 3 0.0 18.265538625 17.755853065 21.277756663
3195 3 0.0 21.914564132 27.064804842 1.301474743
3196 3 0.0 18.265538625 27.064804842 21.277756663
3197 3 0.0 21.914564132 36.373759393 1.301474743
3198 3 0.0 18.265538625 36.373759393 21.277756663
3199 3 0.0 21.914564132 45.682711169 1.301474743
3200 3 0.0 18.265538625 45.682711169 21.277756663
3201 3 0.0 -1.341732459 8.446901288 11.28961548
3202 3 0.0 -4.990758048 8.446901288 31.265897847
3203 3 0.0 -1.341732459 17.755853065 11.28961548
3204 3 0.0 -4.990758048 17.755853065 31.265897847
3205 3 0.0 -1.341732459 27.064804842 11.28961548
3206 3 0.0 -4.990758048 27.064804842 31.265897847
3207 3 0.0 -1.341732459 36.373759393 11.28961548
3208 3 0.0 -4.990758048 36.373759393 31.265897847
3209 3 0.0 -1.341732459 45.682711169 11.28961548
3210 3 0.0 -4.990758048 45.682711169 31.265897847
3211 3 0.0 4.016213536 8.446901288 11.28961548
3212 3 0.0 0.367187946 8.446901288 31.265897847
3213 3 0.0 4.016213536 17.755853065 11.28961548
3214 3 0.0 0.367187946 17.755853065 31.265897847
3215 3 0.0 4.016213536 27.064804842 11.28961548
3216 3 0.0 0.367187946 27.064804842 31.265897847
3217 3 0.0 4.016213536 36.373759393 11.28961548
3218 3 0.0 0.367187946 36.373759393 31.265897847
3219 3 0.0 4.016213536 45.682711169 11.28961548
3220 3 0.0 0.367187946 45.682711169 31.265897847
3221 3 0.0 9.374159231 8.446901288 11.28961548
3222 3 0.0 5.725133641 8.446901288 31.265897847
3223 3 0.0 9.374159231 17.755853065 11.28961548
3224 3 0.0 5.725133641 17.755853065 31.265897847
3225 3 0.0 9.374159231 27.064804842 11.28961548
3226 3 0.0 5.725133641 27.064804842 31.265897847
3227 3 0.0 9.374159231 36.373759393 11.28961548
3228 3 0.0 5.725133641 36.373759393 31.265897847
3229 3 0.0 9.374159231 45.682711169 11.28961548
3230 3 0.0 5.725133641 45.682711169 31.265897847
3231 3 0.0 14.732105724 8.446901288 11.28961548
3232 3 0.0 11.083080135 8.446901288 31.265897847
3233 3 0.0 14.732105724 17.755853065 11.28961548
3234 3 0.0 11.083080135 17.755853065 31.265897847
3235 3 0.0 14.732105724 27.064804842 11.28961548
3236 3 0.0 11.083080135 27.064804842 31.265897847
3237 3 0.0 14.732105724 36.373759393 11.28961548
3238 3 0.0 11.083080135 36.373759393 31.265897847
3239 3 0.0 14.732105724 45.682711169 11.28961548
3240 3 0.0 11.083080135 45.682711169 31.265897847
3241 3 0.0 20.090051419 8.446901288 11.28961548
3242 3 0.0 16.44102583 8.446901288 31.265897847
3243 3 0.0 20.090051419 17.755853065 11.28961548
3244 3 0.0 16.44102583 17.755853065 31.265897847
3245 3 0.0 20.090051419 27.064804842 11.28961548
3246 3 0.0 16.44102583 27.064804842 31.265897847
3247 3 0.0 20.090051419 36.373759393 11.28961548
3248 3 0.0 16.44102583 36.373759393 31.265897847
